"SKU";"stock"
"8499000796563";"12"
"8499000796570";"15"
"8499000796587";"36"
"8499000796594";"0"
"8499000796600";"7"
"8499000796617";"32"
"8499000796624";"47"
"8499000796631";"19"
"8499000796648";"40"
"8499000796655";"18"
"8499000796662";"13"
"8499000796679";"21"
"8499000796686";"19"
"8499000796693";"31"
"8499000796709";"2"
"8499000796716";"0"
"8499000796723";"13"
"8499000796761";"1"
"8499000796808";"18"
"8499000796822";"5"
"8499000796846";"13"
"8499000796853";"10"
"8499000796891";"31"
"8499000796938";"4"
"8499000796983";"68"
"8499000796990";"10"
"8499000797003";"9"
"8499000797331";"20"
"8499000797898";"4"
"8499000797904";"3"
"8499000798000";"183"
"8499000798017";"250"
"8499000798024";"279"
"8499000798031";"118"
"8499000798215";"64"
"8499000798222";"8"
"8499000798239";"9"
"8499000798246";"192"
"8499000798253";"19"
"8499000798260";"147"
"8499000798567";"212"
"8499000798598";"76"
"8499000798611";"70"
"8499000798642";"59"
"8499000798666";"192"
"8499000798673";"89"
"8499000798703";"278"
"8499000798710";"244"
"8499000798727";"285"
"8499000798734";"402"
"8499000798741";"324"
"8499000798765";"214"
"8499000798789";"2"
"8499000798796";"15"
"8499000798819";"90"
"8499000798826";"21"
"8499000798833";"59"
"8499000798840";"1"
"8499000798857";"29"
"8499000798888";"248"
"8499000798895";"291"
"8499000798901";"178"
"8499000798918";"31"
"8499000798925";"158"
"8499000798932";"0"
"8499000798949";"25"
"8499000798956";"5"
"8499000798963";"99"
"8499000798987";"39"
"8499000798994";"0"
"8499000799007";"54"
"8499000799014";"57"
"8499000799021";"55"
"8499000799038";"65"
"8499000799045";"42"
"8499000799052";"34"
"8499000799069";"61"
"8499000799083";"42"
"8499000799090";"0"
"8499000799106";"55"
"8499000799113";"20"
"8499000799120";"141"
"8499000799137";"57"
"8499000799144";"234"
"8499000799151";"123"
"8499000799168";"107"
"8499000799182";"33"
"8499000799199";"117"
"8499000799205";"13"
"8499000799212";"28"
"8499000799243";"74"
"8499000799250";"130"
"8499000799267";"17"
"8499000799274";"14"
"8499000799281";"38"
"8499000799298";"154"
"8499000799304";"212"
"8499000799311";"154"
"8499000799328";"288"
"8499000799335";"210"
"8499000799342";"76"
"8499000799359";"139"
"8499000799366";"55"
"8499000799373";"312"
"8499000799380";"335"
"8499000799397";"72"
"8499000799403";"299"
"8499000799410";"155"
"8499000799427";"153"
"8499000799434";"4"
"8499000799441";"363"
"8499000799458";"381"
"8499000799465";"14"
"8499000799472";"27"
"8499000799496";"205"
"8499000799502";"86"
"8499000799519";"169"
"8499000799526";"187"
"8499000799540";"78"
"8499000799557";"189"
"8499000799564";"252"
"8499000799571";"163"
"8499000799588";"82"
"8499000799618";"281"
"8499000799625";"50"
"8499000799632";"134"
"8499000799663";"99"
"8499000799670";"229"
"8499000799687";"53"
"8499000799694";"210"
"8499000799700";"173"
"8499000799717";"31"
"8499000799779";"39"
"8499000799816";"17"
"8499000799830";"67"
"8499000799854";"121"
"8499000799861";"69"
"8499000799878";"47"
"8499000799885";"125"
"8499000799892";"149"
"8499000799908";"110"
"8499000799915";"65"
"8499000799922";"131"
"8499000799939";"111"
"8499000799946";"113"
"8499000799953";"4"
"8499000799960";"0"
"8499000799977";"47"
"8499000799984";"0"
"8499000799991";"3"
"8499000800055";"117"
"8499000804091";"76"
"8499000805463";"26"
"8499000805548";"18"
"8499000805555";"17"
"8499000805579";"17"
"8499000806620";"135"
"8499000806729";"23"
"8499000806736";"21"
"8499000806743";"40"
"8499000806767";"20"
"8499000806774";"19"
"8499000806804";"18"
"8499000806989";"31"
"8499000807139";"87"
"8499000807146";"27"
"8499000807153";"16"
"8499000807160";"32"
"8499000807245";"28"
"8499000812768";"14"
"8499000812775";"23"
"8499000812782";"24"
"8499000812805";"2"
"8499000812836";"13"
"8499000812843";"17"
"8499000812850";"20"
"8499000813901";"238"
"8499000814212";"17"
"8499000814274";"22"
"8499000814847";"37"
"8499000814854";"24"
"8499000814960";"22"
"8499000814977";"8"
"8499000814984";"33"
"8499000814991";"20"
"8499000815004";"20"
"8499000815011";"16"
"8499000815028";"22"
"8499000815035";"21"
"8499000815110";"37"
"8499000815127";"39"
"8499000815134";"26"
"8499000815141";"39"
"8499000815158";"31"
"8499000815165";"37"
"8499000815172";"13"
"8499000815578";"17"
"8499000815608";"9"
"8499000815615";"17"
"8499000815646";"16"
"8499000815684";"18"
"8499000816810";"8"
"8499000817237";"30"
"8499000817312";"16"
"8499000817329";"23"
"8499000817374";"4"
"8499000817510";"45"
"8499000817527";"45"
"8499000817732";"11"
"8499000817848";"27"
"8499000818081";"54"
"8499000818098";"96"
"8499000818104";"69"
"8499000818203";"107"
"8499000818210";"59"
"8499000818258";"18"
"8499000818524";"21"
"8499000818579";"20"
"8499000818616";"18"
"8499000818654";"20"
"8499000818678";"20"
"8499000818692";"15"
"8499000818708";"27"
"8499000818739";"17"
"8499000818777";"94"
"8499000818784";"16"
"8499000818791";"39"
"8499000819149";"88"
"8499000819156";"20"
"8499000819200";"129"
"8499000819217";"109"
"8499000819361";"130"
"8499000819378";"170"
"8499000819439";"105"
"8499000819460";"90"
"8499000819477";"88"
"8499000819576";"16"
"8499000819583";"53"
"8499000819620";"18"
"8499000819651";"88"
"8499000819712";"55"
"8499000819781";"77"
"8499000819798";"254"
"8499000819804";"180"
"8499000819811";"16"
"8499000819989";"12"
"8499000820091";"45"
"8499000820114";"39"
"8499000820121";"28"
"8499000820138";"45"
"8499000820152";"20"
"8499000820619";"1"
"8499000821203";"28"
"8499000821227";"259"
"8499000821234";"208"
"8499000821241";"259"
"8499000821654";"162"
"8499000821661";"127"
"8499000821678";"68"
"8499000821685";"52"
"8499000821692";"76"
"8499000821791";"57"
"8499000822057";"116"
"8499000822538";"21"
"8499000822545";"13"
"8499000822651";"16"
"8499000822705";"28"
"8499000822712";"18"
"8499000822736";"115"
"8499000822743";"86"
"8499000822781";"32"
"8499000823238";"12"
"8499000823313";"29"
"8499000823474";"11"
"8499000823689";"18"
"8499000823696";"22"
"8499000823764";"8"
"8499000823771";"22"
"8499000823788";"33"
"8499000823887";"168"
"8499000823894";"116"
"8499000823917";"69"
"8499000823924";"110"
"8499000823986";"10"
"8499000823993";"55"
"8499000824006";"20"
"8499000824044";"32"
"8499000824945";"11"
"8499000824969";"11"
"8499000824976";"36"
"8499000824983";"53"
"8499000824990";"54"
"8499000825003";"51"
"8499000825027";"22"
"8499000825096";"42"
"8499000825119";"19"
"8499000825126";"64"
"8499000825133";"24"
"8499000825218";"6"
"8499000825263";"29"
"8499000825379";"24"
"8499000825386";"11"
"8499000825409";"18"
"8499000825416";"35"
"8499000826550";"16"
"8499000826697";"19"
"8499000826703";"19"
"8499000826826";"27"
"8499000826888";"16"
"8499000826925";"17"
"8499000826994";"14"
"8499000827106";"20"
"8499000827113";"9"
"8499000827274";"9"
"8499000827304";"52"
"8499000827373";"14"
"8499000827588";"93"
"8499000827595";"154"
"8499000827601";"99"
"8499000827618";"61"
"8499000827625";"13"
"8499000827632";"322"
"8499000827649";"411"
"8499000827656";"311"
"8499000827717";"25"
"8499000827724";"139"
"8499000827755";"30"
"8499000827762";"324"
"8499000827779";"386"
"8499000827786";"345"
"8499000827793";"23"
"8499000827847";"194"
"8499000827854";"97"
"8499000827861";"94"
"8499000827878";"192"
"8499000827885";"131"
"8499000827892";"179"
"8499000827908";"183"
"8499000827915";"171"
"8499000827922";"63"
"8499000827939";"69"
"8499000827977";"199"
"8499000827984";"198"
"8499000827991";"198"
"8499000828059";"299"
"8499000828066";"293"
"8499000828073";"300"
"8499000828158";"2082"
"8499000828165";"246"
"8499000828172";"1824"
"8499000828189";"254"
"8499000828196";"1170"
"8499000828202";"73"
"8499000828219";"51"
"8499000828226";"4"
"8499000828592";"11"
"8499000828608";"58"
"8499000828721";"224"
"8499000828738";"45"
"8499000828745";"134"
"8499000828752";"115"
"8499000829018";"86"
"8499000829247";"2"
"8499000829483";"59"
"8499000829599";"6"
"8499000829605";"30"
"8499000829612";"38"
"8499000829629";"24"
"8499000829636";"69"
"8499000829643";"62"
"8499000829742";"43"
"8499000829780";"47"
"8499000830038";"23"
"8499000830052";"12"
"8499000830106";"85"
"8499000830113";"167"
"8499000830250";"79"
"8499000830267";"70"
"8499000830274";"38"
"8499000830281";"120"
"8499000830700";"32"
"8499000830717";"37"
"8499000830991";"2"
"8499000831073";"6"
"8499000832124";"5"
"8499000832353";"42"
"8499000832513";"302"
"8499000832605";"24"
"8499000832940";"14"
"8499000833206";"19"
"8499000833220";"11"
"8499000833299";"17"
"8499000833329";"73"
"8499000833367";"11"
"8499000833992";"104"
"8499000834012";"36"
"8499000834043";"21"
"8499000834241";"11"
"8499000834265";"8"
"8499000834524";"18"
"8499000834562";"20"
"8499000834579";"14"
"8499000834609";"19"
"8499000834616";"19"
"8499000834623";"23"
"8499000900007";"635"
"8499000900014";"182"
"8499000900052";"98"
"8499000900069";"98"
"8499000900076";"79"
"8499000900113";"7"
"8499000900120";"11"
"8499000900144";"6"
"8499000900151";"38"
"8499000900168";"38"
"8499000900175";"96"
"8499000900199";"310"
"8499000900212";"53"
"8499000900236";"287"
"8499000900250";"16"
"8499000900441";"23"
"8499000900533";"23"
"8499000900540";"3"
"8499000900557";"10"
"8499000900595";"40"
"8499000900601";"44"
"8499000900618";"29"
"8499000900991";"22"
"8499000901004";"24"
"8499000901011";"31"
"8499000901028";"23"
"8499000901035";"26"
"8499000901172";"52"
"8499000901257";"37"
"8499000901271";"41"
"8499000901288";"11"
"8499000901318";"61"
"8499000901332";"317"
"8499000901349";"290"
"8499000901356";"100"
"8499000901363";"99"
"8499000901776";"15"
"8499000902155";"67"
"8499000902322";"57"
"8499000902346";"95"
"8499000902353";"184"
"8499000902360";"63"
"8499000902391";"87"
"8499000902421";"124"
"8499000902452";"55"
"8499000902469";"66"
"8499000902506";"119"
"8499000902513";"85"
"8499000902520";"175"
"8499000902605";"41"
"8499000902612";"16"
"8499000902841";"73"
"8499000902858";"66"
"8499000902902";"52"
"8499000902919";"21"
"8499000902971";"11"
"8499000902995";"18"
"8499000903008";"44"
"8499000903015";"31"
"8499000903060";"18"
"8499000903152";"20"
"8499000903329";"39"
"8499000903336";"240"
"8499000903343";"217"
"8499000903350";"42"
"8499000903367";"62"
"8499000903374";"30"
"8499000903381";"43"
"8499000903398";"91"
"8499000903411";"100"
"8499000903473";"51"
"8499000904029";"23"
"8499000904036";"20"
"8499000904043";"58"
"8499000904050";"46"
"8499000904067";"63"
"8499000904074";"112"
"8499000904111";"80"
"8499000904128";"160"
"8499000904135";"140"
"8499000904142";"10"
"8499000904166";"119"
"8499000904173";"46"
"8499000904180";"494"
"8499000904265";"278"
"8499000904340";"264"
"8499000904364";"406"
"8499000904371";"489"
"8499000904494";"26"
"8499000904548";"14"
"8499000904623";"16"
"8499000904661";"9"
"8499000904678";"1"
"8499000904685";"24"
"8499000904753";"10"
"8499000904890";"3"
"8499000905514";"21"
"8499000905552";"10"
"8499000905781";"27"
"8499000905859";"26"
"8499000906528";"266"
"8499000906535";"313"
"8499000906542";"162"
"8499000906559";"170"
"8499000906580";"269"
"8499000906597";"2120"
"8499000906603";"536"
"8499000906610";"286"
"8499000906634";"36"
"8499000906641";"37"
"8499000906658";"18"
"8499000907754";"18"
"8499000907860";"100"
"8499000907877";"98"
"8499000907884";"99"
"8499000907907";"57"
"8499000907914";"14"
"8499000908096";"9"
"8499000908270";"190"
"8499000908522";"28"
"8499000909987";"15"
"8499000909994";"17"
"8499000910013";"21"
"8499000910020";"40"
"8499000910228";"40"
"8499000910983";"36"
"8499000911003";"14"
"8499000911027";"79"
"8499000911034";"118"
"8499000911058";"39"
"8499000911096";"3"
"8499000911140";"9"
"8499000911164";"24"
"8499000911553";"14"
"8499000911683";"38"
"8499000911706";"39"
"8499000911713";"9"
"8499000911737";"48"
"8499000912369";"239"
"8499000912376";"41"
"8499000912482";"45"
"8499000912505";"137"
"8499000912529";"12"
"8499000912536";"43"
"8499000912567";"115"
"8499000912659";"65"
"8499000912673";"22"
"8499000912741";"10"
"8499000912765";"20"
"8499000912772";"17"
"8499000912802";"48"
"8499000912819";"26"
"8499000912826";"32"
"8499000912833";"65"
"8499000912840";"41"
"8499000912857";"34"
"8499000914240";"100"
"8499000914257";"45"
"8499000916428";"70"
"8499000916459";"28"
"8499000916534";"16"
"8499000918149";"17"
"8499000918484";"51"
"8499000918637";"43"
"8499000918644";"28"
"8499000918958";"17"
"8499000919238";"14"
"8499000919269";"18"
"8499000919610";"52"
"8499000919627";"132"
"8499000922085";"29"
"8499000922191";"32"
"8499000922214";"18"
"8499000922221";"24"
"8499000922634";"32"
"8499000922658";"31"
"8499000922672";"12"
"8499000923679";"36"
"8499000923686";"31"
"8499000923693";"32"
"8499000923709";"76"
"8499000924560";"19"
"8499000924577";"84"
"8499000924591";"28"
"8499000924614";"34"
"8499000925550";"17"
"8499000925635";"101"
"8499000925703";"60"
"8499000925802";"32"
"8499000926137";"14"
"8499000926144";"74"
"8499000926304";"17"
"8499000926328";"14"
"8499000926335";"24"
"8499000926380";"15"
"8499000926403";"30"
"8499000926571";"14"
"8499000927202";"45"
"8499000929084";"120"
"8499000929190";"11"
"8499000930325";"365"
"8499000930332";"76"
"8499000930615";"24"
"8499000930622";"24"
"8499000930752";"83"
"8499000930776";"42"
"8499000930967";"28"
"8499000931476";"114"
"8499000931483";"382"
"8499000931544";"5"
"8499000931599";"32"
"8499000931827";"15"
"8499000931834";"42"
"8499000931841";"37"
"8499000932015";"99"
"8499000932022";"40"
"8499000932039";"89"
"8499000933197";"33"
"8499000933814";"32"
"8499000934293";"17"
"8499000935672";"4"
"8499000935689";"53"
"8499000937539";"44"
"8499000937546";"19"
"8499000937553";"46"
"8499000937584";"57"
"8499000937591";"73"
"8499000937607";"21"
"8499000937614";"139"
"8499000937621";"154"
"8499000937850";"16"
"8499000937867";"66"
"8499000937980";"19"
"8499000938130";"21"
"8499000938543";"31"
"8499000938567";"24"
"8499000938772";"24"
"8499000938802";"22"
"8499000938819";"14"
"8499000938833";"25"
"8499000938840";"20"
"8499000938857";"44"
"8499000938864";"38"
"8499000939960";"34"
"8499000939977";"93"
"8499000940027";"33"
"8499000940041";"33"
"8499000940744";"60"
"8499000940867";"20"
"8499000940898";"18"
"8499000940904";"20"
"8499000940928";"27"
"8499000941925";"109"
"8499000942267";"32"
"8499000942458";"57"
"8499000942465";"60"
"8499000942670";"29"
"8499000942977";"12"
"8499000942991";"24"
"8499000943004";"40"
"8499000943134";"18"
"8499000943165";"298"
"8499000943172";"441"
"8499000944513";"20"
"8499000944551";"17"
"8499000944568";"15"
"8499000944612";"65"
"8499000944704";"56"
"8499000944711";"31"
"8499000944759";"64"
"8499000944988";"55"
"8499000945008";"25"
"8499000945015";"47"
"8499000945022";"90"
"8499000945053";"30"
"8499000945060";"33"
"8499000945084";"44"
"8499000945107";"72"
"8499000946678";"7"
"8499000947071";"27"
"8499000947132";"28"
"8499000948634";"47"
"8499000948726";"25"
"8499000948733";"23"
"8499000948740";"22"
"8499000948764";"66"
"8499000948771";"22"
"8499000948818";"23"
"8499000948825";"11"
"8499000948832";"66"
"8499000948849";"22"
"8499000948863";"14"
"8499000948887";"110"
"8499000948917";"77"
"8499000948979";"32"
"8499000948986";"85"
"8499000948993";"46"
"8499000949006";"58"
"8499000949013";"36"
"8499000949020";"40"
"8499000949037";"21"
"8499000949044";"20"
"8499000949068";"50"
"8499000949075";"30"
"8499000949105";"12"
"8499000949112";"20"
"8499000949136";"34"
"8499000949150";"78"
"8499000949167";"20"
"8499000949181";"73"
"8499000949617";"123"
"8499000949655";"75"
"8499000949662";"32"
"8499000949679";"26"
"8499000949686";"25"
"8499000949709";"13"
"8499000949730";"20"
"8499000949747";"50"
"8499000949754";"18"
"8499000949907";"16"
"8499000949969";"23"
"8499000951160";"34"
"8499000951399";"31"
"8499000951566";"137"
"8499000951757";"17"
"8499000951931";"16"
"8499000952174";"90"
"8499000952198";"25"
"8499000952563";"74"
"8499000952693";"20"
"8499000952723";"71"
"8499000952730";"101"
"8499000953515";"49"
"8499000953522";"105"
"8499000953614";"276"
"8499000953652";"3"
"8499000956516";"61"
"8499000957575";"38"
"8499000957704";"31"
"8499000957711";"28"
"8499000957735";"2"
"8499000957827";"24"
"8499000957834";"17"
"8499000957841";"25"
"8499000958206";"24"
"8499000959371";"18"
"8499000959494";"25"
"8499000959555";"33"
"8499000959586";"44"
"8499000960773";"14"
"8499000960780";"52"
"8499000960803";"14"
"8499000960865";"28"
"8499000961213";"15"
"8499000961220";"57"
"8499000961251";"17"
"8499000961275";"25"
"8499000961282";"35"
"8499000961305";"12"
"8499000961312";"23"
"8499000961343";"55"
"8499000961374";"23"
"8499000961398";"18"
"8499000961404";"28"
"8499000961756";"17"
"8499000961855";"12"
"8499000961862";"15"
"8499000961886";"38"
"8499000961930";"62"
"8499000961961";"42"
"8499000962036";"145"
"8499000962135";"12"
"8499000962159";"33"
"8499000962166";"20"
"8499000963019";"22"
"8499000965075";"20"
"8499000965082";"6"
"8499000965112";"114"
"8499000965129";"139"
"8499000965136";"54"
"8499000965549";"19"
"8499000965556";"23"
"8499000965563";"38"
"8499000965679";"15"
"8499000965693";"17"
"8499000966072";"15"
"8499000967277";"92"
"8499000967826";"26"
"8499000969646";"16"
"8499000969844";"22"
"8499000970154";"44"
"8499000970390";"57"
"8499000970550";"13"
"8499000970567";"10"
"8499000970574";"23"
"8499000970598";"87"
"8499000970611";"78"
"8499000970659";"24"
"8499000970666";"174"
"8499000970680";"24"
"8499000970697";"70"
"8499000970703";"72"
"8499000970758";"22"
"8499000970765";"66"
"8499000970772";"22"
"8499000971496";"50"
"8499000971526";"55"
"8499000971533";"43"
"8499000971540";"24"
"8499000971557";"49"
"8499000971564";"27"
"8499000971571";"54"
"8499000971816";"15"
"8499000971892";"54"
"8499000971908";"22"
"8499000971953";"24"
"8499000971960";"17"
"8499000971984";"44"
"8499000971991";"38"
"8499000972004";"26"
"8499000972844";"61"
"8499000972875";"10"
"8499000973551";"238"
"8499000973568";"44"
"8499000973575";"106"
"8499000973582";"189"
"8499000973636";"103"
"8499000973674";"20"
"8499000973681";"34"
"8499000973698";"44"
"8499000973704";"64"
"8499000973711";"29"
"8499000973728";"8"
"8499000973797";"8"
"8499000973803";"17"
"8499000973834";"34"
"8499000973841";"49"
"8499000973858";"28"
"8499000973889";"14"
"8499000973902";"54"
"8499000974923";"38"
"8499000975029";"73"
"8499000975081";"72"
"8499000975098";"38"
"8499000975104";"190"
"8499000975111";"73"
"8499000975128";"84"
"8499000975135";"103"
"8499000975159";"80"
"8499000975166";"145"
"8499000975173";"81"
"8499000975180";"93"
"8499000975197";"91"
"8499000975340";"14"
"8499000975357";"34"
"8499000975364";"23"
"8499000975401";"47"
"8499000975456";"11"
"8499000975562";"32"
"8499000975586";"33"
"8499000975593";"56"
"8499000975609";"31"
"8499000975661";"66"
"8499000975883";"30"
"8499000975890";"26"
"8499000975906";"15"
"8499000976347";"49"
"8499000976354";"47"
"8499000977290";"42"
"8499000977306";"49"
"8499000977320";"36"
"8499000977337";"96"
"8499000977351";"100"
"8499000977429";"49"
"8499000977436";"83"
"8499000977474";"39"
"8499000977481";"31"
"8499000977566";"22"
"8499000977580";"44"
"8499000977603";"73"
"8499000977627";"11"
"8499000977634";"18"
"8499000977870";"12"
"8499000977900";"12"
"8499000977979";"66"
"8499000977986";"164"
"8499000978594";"38"
"8499000978600";"93"
"8499000978617";"124"
"8499000979102";"78"
"8499000979904";"16"
"8499000979928";"22"
"8499000981051";"19"
"8499000981112";"220"
"8499000981129";"533"
"8499000981150";"1"
"8499000982508";"21"
"8499000982522";"11"
"8499000982560";"20"
"8499000983055";"22"
"8499000983062";"10"
"8499000983079";"21"
"8499000983109";"11"
"8499000983116";"22"
"8499000983123";"22"
"8499000983130";"33"
"8499000983154";"25"
"8499000983215";"13"
"8499000983628";"22"
"8499000983635";"66"
"8499000983642";"43"
"8499000984076";"66"
"8499000984090";"51"
"8499000984366";"38"
"8499000985233";"70"
"8499000985240";"93"
"8499000985264";"493"
"8499000985516";"9"
"8499000985790";"164"
"8499000985806";"105"
"8499000985837";"60"
"8499000985844";"45"
"8499000985851";"46"
"8499000985875";"59"
"8499000985912";"59"
"8499000985929";"48"
"8499000986070";"11"
"8499000986179";"76"
"8499000986216";"28"
"8499000986230";"61"
"8499000986254";"133"
"8499000986261";"153"
"8499000987831";"5"
"8499000991456";"44"
"8499000991463";"22"
"8499000992279";"12"
"8499000992385";"193"
"8499000992392";"128"
"8499000992415";"101"
"8499000992446";"22"
"8499000992453";"35"
"8499000992460";"58"
"8499000992477";"15"
"8499000992484";"29"
"8499000992491";"74"
"8499000992507";"88"
"8499000992514";"29"
"8499000992521";"48"
"8499000992545";"52"
"8499000992859";"21"
"8499000992958";"46"
"8499000992965";"29"
"8499000992996";"44"
"8499000993016";"20"
"8499000994310";"137"
"8499000994495";"15"
"8499000994501";"14"
"8499000994914";"58"
"8499000995010";"58"
"8499000995027";"40"
"8499000995065";"31"
"8499000995072";"26"
"8499000995102";"40"
"8499000995119";"31"
"8499000995140";"23"
"8499000995553";"25"
"8499000995584";"24"
"8499000995621";"25"
"8499000995638";"12"
"8499000995669";"2"
"8499000995782";"11"
"8499000995843";"55"
"8499000995850";"66"
"8499000995867";"76"
"8499000995928";"25"
"8499000995935";"25"
"8499000996017";"11"
"8499000996024";"33"
"8499000996031";"22"
"8499000996062";"26"
"8499000996093";"14"
"8499000996109";"28"
"8499000996116";"41"
"8499000996123";"27"
"8499000996635";"30"
"8499000996642";"48"
"8499000997564";"17"
"8499000997854";"30"
"8499000997861";"33"
"8499000997922";"63"
"8499000997977";"51"
"8499000997984";"68"
"8499000998110";"13"
"8499000998134";"19"
"8499000999339";"1"
"8499000999346";"118"
"8499000999377";"2"
"8499000999810";"16"
"8499000999995";"607"
